ID,ValorTotal,Area,DiasOriginaisDoContrato,DiasAditados,DiasParalisados,ValorOriginalDoContrato,ValorTotalDoContrato,ValorDosReajustes,ValorAditado,ValorMedido
1872,151732.35,Saúde,150,595,0,151732.35,151732.35,0,0,93471.68
1876,9730,Segurança Pública,90,0,0,9730,9730,0,0,9730
1878,1689629.52,Segurança Pública,547,270,0,1590659.09,1689629.52,98970.43,0,1650662.85
1881,1763414.99,Educação,360,0,0,125000,125000,0,0,30000
1882,2320528.42,Saúde,360,450,0,1843410.13,2320528.42,21244.71,455873.58,928033.28
1883,1.094908132E7,Educação,180,510,0,2786022.66,3124386.73,37128.97,301235.1,3106265.9
1891,367689.69,Transporte Rodoviário,90,30,0,66072.8,73689.69,0,7616.89,73689.69
1898,141253.91,Segurança Pública,502,730,661,116150,141253.91,0,25103.91,44463.55
1899,141253.91,Segurança Pública,502,730,661,116150,141253.91,0,25103.91,44463.55
1900,83375.6,Educação,330,540,0,67500,70695.6,0,3195.6,33741.11
1918,467454.72,Saúde,120,330,17,63197.87,63197.87,0,0,14959.87
1941,205862.56,Saúde,60,0,0,7900,7900,0,0,7900
1967,90160.93,Saúde,180,450,126,98285.47,11999.63,0,0,11999.63
1969,1.87364969E7,Transporte Aquaviário,105,90,0,1.519108206E7,1.87364969E7,0,3545414.84,1.870057432E7
1994,1.1535349951E8,Transporte Aquaviário,540,244,355,1.039303136E8,1.1122628962E8,7295976.02,0,7.625805416E7
2000,202267.09,Saúde,360,0,0,89791.12,89791.12,0,0,89791.11
2007,1.14196184E7,Transporte Aeroviário,15,0,0,55500,55500,0,0,55500
2008,467454.72,Saúde,90,120,219,324135.15,404256.85,6312.21,73809.49,404256.85
2011,1.301519315E7,Educação,549,365,0,1.23330566E7,1.280268204E7,145955.75,323669.69,4891235.24
2014,1.14196184E7,Transporte Aeroviário,10,0,0,14400,14400,0,0,14400
2016,39631.93,Educação,30,900,0,31756,39631.93,0,7875.93,37650.33
2027,5718991.71,Educação,630,225,0,4553687.32,5718991.71,247992.49,917311.9,5308818.04
2034,4466699.51,Educação,630,307,0,3998536.7,4466699.51,0,468162.81,3752635.63
2035,604548,Educação,286,360,0,159548,159548,0,0,71104.9
2036,604548,Educação,286,360,0,159548,159548,0,0,71104.9
2038,604548,Educação,286,365,0,445000,445000,0,0,445000
2041,6.402511801E7,Transporte Rodoviário,330,0,583,1188952.45,1389300.33,53740.82,146607.06,1377834.73
2042,6.402511801E7,Transporte Rodoviário,330,0,583,1188952.45,1389300.33,53740.82,146607.06,1377834.73
2046,3893245.77,Educação,570,450,0,3084895.98,3893245.77,160513.69,647836.1,3784037.93
2047,3893245.77,Educação,570,450,0,3084895.98,3893245.77,160513.69,647836.1,3784037.93
2049,416848.54,Agricultura,180,220,0,416848.54,416848.54,0,0,322998.9
2050,416848.54,Agricultura,180,220,0,416848.54,416848.54,0,0,322998.9
2051,416848.54,Agricultura,180,220,0,416848.54,416848.54,0,0,322998.9
2056,5107888.53,Educação,630,360,0,4085332.09,5107888.53,376804.35,645752.09,4598731.67
2070,959400,Segurança Pública,365,0,0,239850,239850,0,0,239850
2090,1.14196184E7,Transporte Aeroviário,15,0,0,137640,137640,0,0,137640
2091,83375.6,Educação,60,0,0,12680,12680,0,0,12680
2092,6272993.14,Educação,360,506,0,4509047.89,6272993.14,392094.31,1371850.94,6082058.35
2093,6272993.14,Educação,360,506,0,4509047.89,6272993.14,392094.31,1371850.94,6082058.35
2117,267534.2,Educação,120,30,0,159819.32,159819.32,0,0,159819.32
2119,1.255869182E7,Agricultura,300,0,0,53871110,2485469.82,0,-51385640.18,2456568.85
2120,1.255869182E7,Agricultura,300,0,0,53871110,2485469.82,0,-51385640.18,2456568.85
2121,1.255869182E7,Agricultura,300,0,0,53871110,2485469.82,0,-51385640.18,2456568.85
2122,1.255869182E7,Agricultura,300,0,0,53871110,2485469.82,0,-51385640.18,2456568.85
2123,1.255869182E7,Agricultura,300,0,0,53871110,2485469.82,0,-51385640.18,2456568.85
2124,1.255869182E7,Agricultura,300,0,0,53871110,2485469.82,0,-51385640.18,2456568.85
2125,1.255869182E7,Agricultura,300,0,0,53871110,2485469.82,0,-51385640.18,2456568.85
2126,1.255869182E7,Agricultura,300,0,0,53871110,2485469.82,0,-51385640.18,2456568.85
2127,1.255869182E7,Agricultura,300,0,0,53871110,2485469.82,0,-51385640.18,2456568.85
2128,1.255869182E7,Agricultura,300,0,0,53871110,2485469.82,0,-51385640.18,2456568.85
2129,1.255869182E7,Agricultura,300,0,0,53871110,2485469.82,0,-51385640.18,2456568.85
2130,1.255869182E7,Agricultura,300,0,0,53871110,2485469.82,0,-51385640.18,2456568.85
2131,1.255869182E7,Agricultura,300,0,0,53871110,2485469.82,0,-51385640.18,2456568.85
2132,1.255869182E7,Agricultura,300,0,0,53871110,2485469.82,0,-51385640.18,2456568.85
2133,1.255869182E7,Agricultura,300,0,0,53871110,2485469.82,0,-51385640.18,2456568.85
2134,1.255869182E7,Agricultura,300,0,0,53871110,2485469.82,0,-51385640.18,2456568.85
2135,1.255869182E7,Agricultura,300,0,0,53871110,2485469.82,0,-51385640.18,2456568.85
2136,1.255869182E7,Agricultura,300,0,0,53871110,2485469.82,0,-51385640.18,2456568.85
2137,1.255869182E7,Agricultura,300,0,0,53871110,2485469.82,0,-51385640.18,2456568.85
2138,1.255869182E7,Agricultura,300,0,0,53871110,2485469.82,0,-51385640.18,2456568.85
2139,1.255869182E7,Agricultura,300,0,0,53871110,2485469.82,0,-51385640.18,2456568.85
2140,1.255869182E7,Agricultura,300,0,0,53871110,2485469.82,0,-51385640.18,2456568.85
2141,1.255869182E7,Agricultura,300,0,0,53871110,2485469.82,0,-51385640.18,2456568.85
2142,1.255869182E7,Agricultura,300,0,0,53871110,2485469.82,0,-51385640.18,2456568.85
2143,1.255869182E7,Agricultura,300,0,0,53871110,2485469.82,0,-51385640.18,2456568.85
2144,1.255869182E7,Agricultura,300,0,0,53871110,2485469.82,0,-51385640.18,2456568.85
2145,1.255869182E7,Agricultura,300,0,0,53871110,2485469.82,0,-51385640.18,2456568.85
2146,1.255869182E7,Agricultura,300,0,0,53871110,2485469.82,0,-51385640.18,2456568.85
2147,1.255869182E7,Agricultura,300,0,0,53871110,2485469.82,0,-51385640.18,2456568.85
2148,1.255869182E7,Agricultura,300,0,0,53871110,2485469.82,0,-51385640.18,2456568.85
2149,1.255869182E7,Agricultura,300,0,0,53871110,2485469.82,0,-51385640.18,2456568.85
2150,1.255869182E7,Agricultura,300,0,0,53871110,2485469.82,0,-51385640.18,2456568.85
2151,1.255869182E7,Agricultura,300,0,0,53871110,2485469.82,0,-51385640.18,2456568.85
2152,1.255869182E7,Agricultura,300,0,0,53871110,2485469.82,0,-51385640.18,2456568.85
2153,1.255869182E7,Agricultura,300,0,0,53871110,2485469.82,0,-51385640.18,2456568.85
2154,1.255869182E7,Agricultura,300,0,0,53871110,2485469.82,0,-51385640.18,2456568.85
2155,1.255869182E7,Agricultura,300,0,0,53871110,2485469.82,0,-51385640.18,2456568.85
2156,1.255869182E7,Agricultura,300,0,0,53871110,2485469.82,0,-51385640.18,2456568.85
2157,1.255869182E7,Agricultura,300,0,0,53871110,2485469.82,0,-51385640.18,2456568.85
2158,1.255869182E7,Agricultura,300,0,0,53871110,2485469.82,0,-51385640.18,2456568.85
2159,1.255869182E7,Agricultura,300,0,0,53871110,2485469.82,0,-51385640.18,2456568.85
2160,1.255869182E7,Agricultura,300,0,0,53871110,2485469.82,0,-51385640.18,2456568.85
2161,1.255869182E7,Agricultura,300,0,0,53871110,2485469.82,0,-51385640.18,2456568.85
2162,1.255869182E7,Agricultura,300,0,0,53871110,2485469.82,0,-51385640.18,2456568.85
2163,1.255869182E7,Agricultura,300,0,0,53871110,2485469.82,0,-51385640.18,2456568.85
2164,1.255869182E7,Agricultura,300,0,0,53871110,2485469.82,0,-51385640.18,2456568.85
2165,1.255869182E7,Agricultura,300,0,0,53871110,2485469.82,0,-51385640.18,2456568.85
2166,1.255869182E7,Agricultura,300,0,0,53871110,2485469.82,0,-51385640.18,2456568.85
2167,1.255869182E7,Agricultura,300,0,0,53871110,2485469.82,0,-51385640.18,2456568.85
2168,1.255869182E7,Agricultura,300,0,0,53871110,2485469.82,0,-51385640.18,2456568.85
2169,1.255869182E7,Agricultura,300,0,0,53871110,2485469.82,0,-51385640.18,2456568.85
2170,1.255869182E7,Agricultura,300,0,0,53871110,2485469.82,0,-51385640.18,2456568.85
2171,1.255869182E7,Agricultura,300,0,0,53871110,2485469.82,0,-51385640.18,2456568.85
2172,1.255869182E7,Agricultura,300,0,0,53871110,2485469.82,0,-51385640.18,2456568.85
2173,1.255869182E7,Agricultura,300,0,0,53871110,2485469.82,0,-51385640.18,2456568.85
2174,1.255869182E7,Agricultura,300,0,0,53871110,2485469.82,0,-51385640.18,2456568.85
2175,1.255869182E7,Agricultura,300,0,0,53871110,2485469.82,0,-51385640.18,2456568.85
2176,1.255869182E7,Agricultura,300,0,0,53871110,2485469.82,0,-51385640.18,2456568.85
2177,1.255869182E7,Agricultura,300,0,0,53871110,2485469.82,0,-51385640.18,2456568.85
2178,1.255869182E7,Agricultura,300,0,0,53871110,2485469.82,0,-51385640.18,2456568.85
2179,1.255869182E7,Agricultura,300,0,0,53871110,2485469.82,0,-51385640.18,2456568.85
2180,1.255869182E7,Agricultura,300,0,0,53871110,2485469.82,0,-51385640.18,2456568.85
2181,1.255869182E7,Agricultura,300,0,0,53871110,2485469.82,0,-51385640.18,2456568.85
2182,1.255869182E7,Agricultura,300,0,0,53871110,2485469.82,0,-51385640.18,2456568.85
2183,1.255869182E7,Agricultura,300,0,0,53871110,2485469.82,0,-51385640.18,2456568.85
2184,1.255869182E7,Agricultura,300,0,0,53871110,2485469.82,0,-51385640.18,2456568.85
2185,1.255869182E7,Agricultura,300,0,0,53871110,2485469.82,0,-51385640.18,2456568.85
2216,4482194.07,Educação,720,261,0,3538890.76,4482194.07,224758.04,718545.27,4426784.2
2217,4482194.07,Educação,720,261,0,3538890.76,4482194.07,224758.04,718545.27,4426784.2
2218,4482194.07,Educação,720,261,0,3538890.76,4482194.07,224758.04,718545.27,4426784.2
2219,4482194.07,Educação,720,261,0,3538890.76,4482194.07,224758.04,718545.27,4426784.2
2220,4482194.07,Educação,720,261,0,3538890.76,4482194.07,224758.04,718545.27,4426784.2
2233,8634906.98,Educação,360,720,0,6740436.81,8634906.98,367929.48,1526540.69,4969679.35
2271,31395.17,Segurança Pública,389,0,0,31395.17,31395.17,0,0,14148.25
2275,7772957.2,Transporte Rodoviário,360,582,259,7160906.37,7772957.2,348660.73,263390.1,6498378.5
2311,6.402511801E7,Transporte Rodoviário,360,490,507,2971323.11,3119822.24,148499.13,0,2610046.93
2312,6.402511801E7,Transporte Rodoviário,360,490,507,2971323.11,3119822.24,148499.13,0,2610046.93
2313,6.402511801E7,Transporte Rodoviário,360,490,507,2971323.11,3119822.24,148499.13,0,2610046.93
2329,1.627216423E7,Justiça e Cidadania,365,540,0,1.413304787E7,1.627216423E7,652465.69,1486650.67,7384209.73
2341,3524423.25,Educação,300,630,216,3190000,3524423.25,186322.2,148101.05,3509296.25
2342,3524423.25,Educação,300,630,216,3190000,3524423.25,186322.2,148101.05,3509296.25
2343,3524423.25,Educação,300,630,216,3190000,3524423.25,186322.2,148101.05,3509296.25
2344,3524423.25,Educação,300,630,216,3190000,3524423.25,186322.2,148101.05,3509296.25
2345,3524423.25,Educação,300,630,216,3190000,3524423.25,186322.2,148101.05,3509296.25
2346,1586011.38,Educação,300,120,0,1572000,1586011.38,14011.38,0,945428.58
2347,1586011.38,Educação,300,120,0,1572000,1586011.38,14011.38,0,945428.58
2348,3129638.51,Educação,300,360,0,3039402.16,3129638.51,90236.35,0,2896534.78
2349,3129638.51,Educação,300,360,0,3039402.16,3129638.51,90236.35,0,2896534.78
2350,3129638.51,Educação,300,360,0,3039402.16,3129638.51,90236.35,0,2896534.78
2351,3129638.51,Educação,300,360,0,3039402.16,3129638.51,90236.35,0,2896534.78
2402,6.402511801E7,Transporte Rodoviário,365,180,772,1608987.23,1642796.34,33809.11,0,771343.5
2403,6.402511801E7,Transporte Rodoviário,365,180,772,1608987.23,1642796.34,33809.11,0,771343.5
2407,1.902267984E7,Transporte Rodoviário,720,390,275,1.628263457E7,1.902267984E7,883229.68,1856815.59,1.751008927E7
2409,1763414.99,Educação,120,0,0,446902.01,446902.01,0,0,207165.72
2410,1763414.99,Educação,120,0,0,446902.01,446902.01,0,0,207165.72
2411,1763414.99,Educação,120,0,0,446902.01,446902.01,0,0,207165.72
2412,1763414.99,Educação,120,0,0,446902.01,446902.01,0,0,207165.72
2413,1763414.99,Educação,120,0,0,446902.01,446902.01,0,0,207165.72
2424,630020,Transporte Rodoviário,60,0,0,310880,310880,0,0,310880
2430,573024.62,Educação,379,570,0,542761.89,573024.62,30262.73,0,444820.89
2431,578113.72,Educação,379,570,0,542761.89,578113.72,35351.83,0,519623.76
2432,572704.61,Educação,379,570,0,542761.89,572704.61,29942.72,0,440117.1
2433,578077.61,Educação,379,570,0,542761.89,578077.61,35315.72,0,519093.02
2434,572220.51,Educação,379,570,0,542761.89,572220.51,29458.62,0,433001.51
2445,572873.78,Educação,379,420,0,542761.89,572873.78,30111.89,0,442603.82
2447,572873.77,Educação,379,420,0,542761.89,572873.77,30111.88,0,442603.57
2448,572747.36,Educação,379,420,0,542761.89,572747.36,29985.47,0,440745.75
2449,556353.05,Educação,379,570,0,545529.15,556353.05,10823.9,0,159096.63
2450,581047.71,Educação,379,570,0,545529.15,581047.71,35518.56,0,522074.26
2451,1.4122028929E8,Transporte Rodoviário,1080,0,327,1.3872012839E8,1.4122028929E8,2500160.9,0,2.055433919E7
2452,580639.68,Educação,379,570,0,545529.15,580639.68,35110.53,0,516076.99
2454,574233.03,Educação,379,570,0,545529.15,574233.03,28703.88,0,421907.92
2455,572142.49,Educação,379,570,0,537227.37,572142.49,34915.12,0,513204.63
2456,572178.7,Educação,379,570,0,537227.37,572178.7,34951.33,0,513736.86
2457,566921.41,Educação,379,570,0,537227.37,566921.41,29694.04,0,436461.83
2458,572142.49,Educação,379,570,0,537227.37,572142.49,34915.12,0,513204.63
2459,600374.38,Educação,379,420,0,542761.89,600374.38,57612.49,0,525745.61
2460,553414.17,Educação,379,420,0,542761.89,553414.17,10652.28,0,156574.07
2461,565106.83,Educação,379,420,0,542761.89,565106.83,22344.94,0,328440.19
2463,583592.63,Educação,379,420,0,542761.89,583592.63,40830.74,0,390219.61
2464,553075.21,Educação,379,420,0,542761.89,553075.21,10313.32,0,126240.95
2465,707599.15,Educação,379,570,0,649960,707599.15,57639.15,0,481087.16
2466,704224.17,Educação,379,0,0,667666.66,704224.17,36557.51,0,537345.51
2467,678180.14,Educação,379,0,0,667666.66,678180.14,10513.48,0,154533.76
2468,667666.66,Educação,379,0,0,667666.66,667666.66,0,0,0
2469,564213.57,Educação,360,720,0,553333.33,564213.57,10880.24,0,134570.71
2474,302285.68,Segurança Pública,180,0,0,203386.83,203386.83,0,0,78134.62
2480,2241249.14,Segurança Pública,60,0,0,10879.88,10879.88,0,0,10879.88
2481,117231.34,Educação,120,0,0,88731.34,88731.34,0,0,88728.52
2490,3202785.67,Educação,365,540,0,1292450.61,1674461.38,82012.3,299998.47,1674461.38
2491,3202785.67,Educação,365,540,0,1292450.61,1674461.38,82012.3,299998.47,1674461.38
2508,74916.89,Saúde,60,1086,0,64906.05,74916.89,0,10010.84,63607.92
2524,328589.52,Justiça e Cidadania,360,720,0,110822.61,314920.32,0,204097.71,297958.23
2525,328589.52,Justiça e Cidadania,360,720,0,110822.61,314920.32,0,204097.71,297958.23
2532,1834094.01,Saúde,180,362,169,1635021.85,1834094.01,106031.13,93041.03,1751276.09
2533,1834094.01,Saúde,180,362,169,1635021.85,1834094.01,106031.13,93041.03,1751276.09
2534,1834094.01,Saúde,180,362,169,1635021.85,1834094.01,106031.13,93041.03,1751276.09
2547,573464.96,Segurança Pública,90,0,0,85844.11,85844.11,0,0,82055.11
2555,1763414.99,Educação,120,0,0,994012.98,994012.98,0,0,993589.84
2556,1763414.99,Educação,120,0,0,994012.98,994012.98,0,0,993589.84
2557,1763414.99,Educação,120,0,0,994012.98,994012.98,0,0,993589.84
2558,1763414.99,Educação,120,0,0,994012.98,994012.98,0,0,993589.84
2559,1763414.99,Educação,120,0,0,994012.98,994012.98,0,0,993589.84
2560,1763414.99,Educação,120,0,0,994012.98,994012.98,0,0,993589.84
2561,1763414.99,Educação,120,0,0,994012.98,994012.98,0,0,993589.84
2562,1763414.99,Educação,120,0,0,994012.98,994012.98,0,0,993589.84
2563,1763414.99,Educação,120,0,0,994012.98,994012.98,0,0,993589.84
2564,1763414.99,Educação,120,0,0,994012.98,994012.98,0,0,993589.84
2565,1763414.99,Educação,120,0,0,994012.98,994012.98,0,0,993589.84
2566,1763414.99,Educação,120,0,0,994012.98,994012.98,0,0,993589.84
2567,297472.86,Justiça e Cidadania,90,0,0,297472.86,297472.86,0,0,292468.45
2601,573464.96,Segurança Pública,60,0,0,148517.74,148517.74,0,0,148517.7
2607,1146800.71,Educação,365,0,0,709957.51,709957.51,0,0,104464.41
2609,573464.96,Segurança Pública,365,0,0,63793.12,63793.12,0,0,63793.11
2613,27000,Educação,30,0,0,13500,13500,0,0,13500
2617,496847.72,Segurança Pública,253,0,0,496847.72,496847.72,0,0,190141.08
2625,630020,Transporte Rodoviário,150,0,0,89500,89500,0,0,46000
2638,27000,Educação,30,0,0,13500,13500,0,0,0
2642,860700.71,Educação,128,328,36,699529.43,860700.71,0,161171.28,337386.02
2655,5921539.59,Segurança Pública,270,914,0,2303630.49,2890019.42,61604.76,524784.17,2836769.65
2663,3202785.67,Educação,90,0,0,35278,35278,0,0,35278
2667,1146800.71,Educação,365,0,0,49999.93,49999.93,0,0,49999.93
2669,3202785.67,Educação,90,60,0,82026,82026,0,0,78057
2754,400906.67,Educação,134,210,80,303629.29,400906.67,0,97277.38,295209.47
2759,574419,Educação,136,285,123,574451.17,574419,0,-32.17,558532.89
2767,192128,Assistência Social,60,757,0,192128,192128,0,0,0
2768,192128,Assistência Social,60,757,0,192128,192128,0,0,0
2769,192128,Assistência Social,60,757,0,192128,192128,0,0,0
2770,192128,Assistência Social,60,757,0,192128,192128,0,0,0
2771,192128,Assistência Social,60,757,0,192128,192128,0,0,0
2772,192128,Assistência Social,60,757,0,192128,192128,0,0,0
2773,192128,Assistência Social,60,757,0,192128,192128,0,0,0
2774,192128,Assistência Social,60,757,0,192128,192128,0,0,0
2775,192128,Assistência Social,60,757,0,192128,192128,0,0,0
2776,35190.5,Habitação,150,0,0,36810.14,35190.5,0,-1619.64,35190.49
2791,4820500.83,Justiça e Cidadania,180,300,0,137325,142325,0,5000,142325
2798,90160.93,Saúde,120,735,143,124460.58,78161.3,1225.67,-47524.95,46430.24
2812,249599.08,Educação,136,315,0,187585.56,249599.08,0,62013.52,247420.29
2836,1146800.71,Educação,60,30,76,239788.24,239788.24,0,0,239788.24
2837,1.024331662E7,Educação,30,0,0,66000,66000,0,0,66000
2849,2241249.14,Segurança Pública,30,0,0,11492.58,11492.58,0,0,11492.58
2852,573464.96,Segurança Pública,90,0,0,20000,20000,0,0,19995.19
2857,175300,Educação,90,0,0,14700,14700,0,0,11499.8
2858,175300,Educação,90,0,0,14700,14700,0,0,11499.8
2860,99057.6,Educação,390,926,0,99057.6,99057.6,0,0,69340.32
2884,628413.09,Transporte Rodoviário,154,0,0,254490,254490,0,0,254490
2886,8256184.57,Educação,720,752,0,5685254.9,8256184.57,496673.52,2074256.15,7910822.63
2887,8256184.57,Educação,720,752,0,5685254.9,8256184.57,496673.52,2074256.15,7910822.63
2888,8256184.57,Educação,720,752,0,5685254.9,8256184.57,496673.52,2074256.15,7910822.63
2889,8256184.57,Educação,720,752,0,5685254.9,8256184.57,496673.52,2074256.15,7910822.63
2894,322401.22,Segurança Pública,30,0,0,14984.19,14984.19,0,0,14984.19
2895,3202785.67,Educação,150,210,0,559877.77,559877.77,0,0,559877.75
2915,197562.69,Educação,270,0,0,94393.36,94393.36,0,0,17410.5
2916,197562.69,Educação,270,0,0,94393.36,94393.36,0,0,17410.5
2919,292615.11,Educação,310,0,0,51108.95,51105.05,0,-3.9,27103.53
2920,292615.11,Educação,310,0,0,51108.95,51105.05,0,-3.9,27103.53
2939,630020,Transporte Rodoviário,90,0,0,80000,80000,0,0,80000
2940,630020,Transporte Rodoviário,150,0,0,149640,149640,0,0,65586.98
2948,1.301519315E7,Educação,120,0,0,11400,11400,0,0,11223.44
2950,198910.31,Educação,90,0,0,144712.5,144712.5,0,0,144712.5
2951,198910.31,Educação,90,0,0,144712.5,144712.5,0,0,144712.5
2952,198910.31,Educação,90,0,0,144712.5,144712.5,0,0,144712.5
2953,198910.31,Educação,90,0,0,144712.5,144712.5,0,0,144712.5
2954,198910.31,Educação,90,0,0,144712.5,144712.5,0,0,144712.5
2955,198910.31,Educação,90,0,0,144712.5,144712.5,0,0,144712.5
2956,198910.31,Educação,90,0,0,144712.5,144712.5,0,0,144712.5
2957,198910.31,Educação,90,0,0,144712.5,144712.5,0,0,144712.5
2958,198910.31,Educação,90,0,0,144712.5,144712.5,0,0,144712.5
2959,198910.31,Educação,90,0,0,144712.5,144712.5,0,0,144712.5
2960,198910.31,Educação,90,0,0,144712.5,144712.5,0,0,144712.5
2961,198910.31,Educação,90,0,0,144712.5,144712.5,0,0,144712.5
2962,198910.31,Educação,90,0,0,144712.5,144712.5,0,0,144712.5
2963,198910.31,Educação,90,0,0,144712.5,144712.5,0,0,144712.5
2964,198910.31,Educação,90,0,0,144712.5,144712.5,0,0,144712.5
2976,8310045.6,Defesa Civil,540,743,0,6467740.35,8310045.6,319490.65,1522814.6,7997137.16
2977,8310045.6,Defesa Civil,540,743,0,6467740.35,8310045.6,319490.65,1522814.6,7997137.16
2978,6218161.69,Defesa Civil,540,743,0,5952728.4,6218161.69,265433.29,0,5783040.82
2979,6218161.69,Defesa Civil,540,743,0,5952728.4,6218161.69,265433.29,0,5783040.82
2991,5616181.03,Educação,540,690,0,4832984.21,5616181.03,373965.77,409231.05,5503446.44
2992,5616181.03,Educação,540,690,0,4832984.21,5616181.03,373965.77,409231.05,5503446.44
2993,5616181.03,Educação,540,690,0,4832984.21,5616181.03,373965.77,409231.05,5503446.44
2995,1655437.44,Educação,365,175,0,1613898.28,1655437.44,41539.16,0,1653546.7
3006,4.021320126E7,Transporte Rodoviário,365,1080,51,2.920815963E7,3.740066767E7,1736989.34,6455518.7,1.799178743E7
3013,17370.15,Educação,90,0,0,17370.15,17370.15,0,0,15394.3
3027,1.188285393E7,Saúde,730,540,0,1.00758923E7,1.188285393E7,784134.46,1022827.17,1.072609041E7
3028,1.188285393E7,Saúde,730,540,0,1.00758923E7,1.188285393E7,784134.46,1022827.17,1.072609041E7
3029,1.188285393E7,Saúde,730,540,0,1.00758923E7,1.188285393E7,784134.46,1022827.17,1.072609041E7
3030,1.188285393E7,Saúde,730,540,0,1.00758923E7,1.188285393E7,784134.46,1022827.17,1.072609041E7
3031,1.188285393E7,Saúde,730,540,0,1.00758923E7,1.188285393E7,784134.46,1022827.17,1.072609041E7
3040,9537341.14,Saúde,240,690,95,8225990.89,9530390.74,390036.29,914363.56,9419369.73
3053,302285.68,Segurança Pública,121,0,0,98898.85,98898.85,0,0,98898.85
3054,5506379.84,Educação,585,660,0,4713123.09,5506379.84,503702.53,289554.22,5075643.56
3055,5506379.84,Educação,585,660,0,4713123.09,5506379.84,503702.53,289554.22,5075643.56
3056,5506379.84,Educação,585,660,0,4713123.09,5506379.84,503702.53,289554.22,5075643.56
3057,5506379.84,Educação,585,660,0,4713123.09,5506379.84,503702.53,289554.22,5075643.56
3069,628413.09,Transporte Rodoviário,300,0,0,192823.09,192823.09,0,0,134764
3081,197562.69,Educação,204,0,0,22080.78,22080.78,0,0,7938.85
3084,959400,Segurança Pública,365,0,0,239850,239850,0,0,239850
3085,1763414.99,Educação,90,0,0,197500,197500,0,0,197500
3103,352115,Transporte Rodoviário,180,0,0,265615,265615,0,0,265615
3117,9758985.65,Educação,360,810,0,7265412.82,9758985.65,879670.53,1613902.3,9679195.64
3121,628903.7,Educação,120,180,0,628903.7,628903.7,0,0,146989.17
3122,2356349.81,Segurança Pública,365,965,0,2193955.46,2343749.81,149794.35,0,1254186.88
3124,664017.63,Educação,120,120,0,664017.63,664017.63,0,0,49943.04
3126,663346.23,Educação,120,120,17,663346.23,663346.23,0,0,49898.3
3129,1.828106345E7,Justiça e Cidadania,365,912,0,1.413762828E7,1.828106345E7,1287393.51,2856041.66,1.402100672E7
3137,2.042942638E7,Assistência Social,120,629,0,1312674.93,1488884.5,117196.35,59013.22,1482537.19
3138,2.042942638E7,Assistência Social,120,629,0,1312674.93,1488884.5,117196.35,59013.22,1482537.19
3139,2.042942638E7,Assistência Social,120,629,0,1312674.93,1488884.5,117196.35,59013.22,1482537.19
3140,2.042942638E7,Assistência Social,120,629,0,1312674.93,1488884.5,117196.35,59013.22,1482537.19
3141,2.042942638E7,Assistência Social,120,629,0,1595000,1737728.27,69490.23,73238.04,1736137.32
3142,2.042942638E7,Assistência Social,120,629,0,1595000,1737728.27,69490.23,73238.04,1736137.32
3143,2.042942638E7,Assistência Social,120,629,0,1595000,1737728.27,69490.23,73238.04,1736137.32
3144,2.042942638E7,Assistência Social,120,629,0,1595000,1737728.27,69490.23,73238.04,1736137.32
3145,2.042942638E7,Assistência Social,120,629,0,1595000,1737728.27,69490.23,73238.04,1736137.32
3146,2.042942638E7,Assistência Social,120,548,0,1738018.5,1738018.5,0,0,1240302.05
3147,2.042942638E7,Assistência Social,120,548,0,1738018.5,1738018.5,0,0,1240302.05
3148,2.042942638E7,Assistência Social,120,548,0,1738018.5,1738018.5,0,0,1240302.05
3149,2.042942638E7,Assistência Social,120,548,0,1738018.5,1738018.5,0,0,1240302.05
3150,2.042942638E7,Assistência Social,120,548,0,1738018.5,1738018.5,0,0,1240302.05
3151,2.042942638E7,Assistência Social,120,120,0,2353000,282111.48,0,0,282111.48
3152,2.042942638E7,Assistência Social,120,120,0,2353000,282111.48,0,0,282111.48
3153,2.042942638E7,Assistência Social,120,120,0,2353000,282111.48,0,0,282111.48
3154,2.042942638E7,Assistência Social,120,120,0,2353000,282111.48,0,0,282111.48
3155,2.042942638E7,Assistência Social,120,120,0,2353000,282111.48,0,0,282111.48
3156,2.042942638E7,Assistência Social,120,120,0,2353000,282111.48,0,0,282111.48
3157,2.042942638E7,Assistência Social,120,120,0,2353000,282111.48,0,0,282111.48
3159,2.042942638E7,Assistência Social,120,629,0,1889635.38,2110023.26,159241.34,61146.54,2092660.24
3160,2.042942638E7,Assistência Social,120,629,0,1889635.38,2110023.26,159241.34,61146.54,2092660.24
3161,2.042942638E7,Assistência Social,120,629,0,1889635.38,2110023.26,159241.34,61146.54,2092660.24
3162,2.042942638E7,Assistência Social,120,629,0,1889635.38,2110023.26,159241.34,61146.54,2092660.24
3163,2.042942638E7,Assistência Social,120,629,0,1889635.38,2110023.26,159241.34,61146.54,2092660.24
3164,2.042942638E7,Assistência Social,120,548,0,1699336.56,1756607.35,57270.79,0,1741855.76
3165,2.042942638E7,Assistência Social,120,548,0,1699336.56,1756607.35,57270.79,0,1741855.76
3166,2.042942638E7,Assistência Social,120,548,0,1699336.56,1756607.35,57270.79,0,1741855.76
3167,2.042942638E7,Assistência Social,120,548,0,1699336.56,1756607.35,57270.79,0,1741855.76
3168,2.042942638E7,Assistência Social,120,548,0,1699336.56,1756607.35,57270.79,0,1741855.76
3170,2.042942638E7,Assistência Social,120,635,0,1470907.88,1743989.78,88076.41,185005.49,1404978.34
